Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Stress_Level,Mental_Health_Condition,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
45,Male,Project Manager,Retail,17,Onsite,36,4,High,Anxiety,Unsatisfied,4,None,Good,Asia
23,Female,Marketing,Manufacturing,7,Remote,50,12,Medium,Anxiety,Unsatisfied,1,Weekly,Good,Asia
53,Non-binary,Designer,Education,21,Remote,28,2,Medium,Burnout,Unsatisfied,2,Weekly,Poor,Asia
56,Non-binary,Sales,Consulting,25,Onsite,36,10,Low,Burnout,Unsatisfied,2,Weekly,Average,Asia
38,Non-binary,Marketing,Consulting,7,Hybrid,20,9,Medium,None,Satisfied,5,Daily,Average,Asia
40,Non-binary,HR,IT,18,Onsite,21,3,Low,None,Neutral,2,Weekly,Good,Asia
55,Non-binary,Sales,Healthcare,3,Remote,35,8,High,Depression,Unsatisfied,2,Daily,Good,Asia
48,Prefer not to say,Software Engineer,Manufacturing,35,Onsite,22,14,High,None,Neutral,5,Weekly,Average,Asia
29,Non-binary,Software Engineer,IT,3,Remote,43,4,Medium,Anxiety,Unsatisfied,1,None,Average,Asia
23,Female,Designer,IT,16,Onsite,57,3,High,Burnout,Unsatisfied,1,Daily,Good,Asia
57,Prefer not to say,Software Engineer,Healthcare,17,Hybrid,28,9,Medium,Anxiety,Unsatisfied,2,None,Average,Asia
45,Female,Marketing,Manufacturing,23,Onsite,33,9,Low,Depression,Satisfied,4,Weekly,Average,Asia
54,Non-binary,HR,Finance,4,Onsite,20,13,Medium,Burnout,Satisfied,1,Daily,Average,Asia
22,Female,HR,Retail,8,Onsite,58,2,Medium,Anxiety,Unsatisfied,3,Weekly,Poor,Asia
38,Female,Project Manager,IT,26,Onsite,20,4,High,None,Satisfied,3,None,Good,Asia
32,Prefer not to say,Designer,Manufacturing,17,Remote,41,11,Low,Anxiety,Neutral,1,Daily,Poor,Asia
39,Non-binary,Data Scientist,Manufacturing,21,Remote,31,0,Medium,None,Neutral,5,None,Poor,Asia
57,Female,Data Scientist,Retail,20,Onsite,52,11,High,Anxiety,Neutral,2,Weekly,Good,Asia
50,Male,Data Scientist,Education,2,Remote,33,15,Low,Depression,Unsatisfied,1,None,Good,Asia
53,Female,Marketing,Manufacturing,12,Remote,43,14,Low,Anxiety,Satisfied,2,None,Average,Asia
53,Prefer not to say,Software Engineer,Education,20,Hybrid,45,10,Medium,None,Satisfied,5,Weekly,Good,Asia
30,Female,Data Scientist,Manufacturing,33,Remote,53,14,Low,Burnout,Satisfied,1,Weekly,Average,Asia
46,Female,Sales,Manufacturing,19,Hybrid,49,5,Low,Anxiety,Neutral,2,Weekly,Average,Asia
48,Non-binary,Software Engineer,Consulting,31,Remote,20,7,High,Burnout,Neutral,3,None,Good,Asia
39,Male,Designer,Consulting,16,Remote,23,11,High,Anxiety,Satisfied,4,Weekly,Good,Asia
60,Prefer not to say,Project Manager,Retail,7,Onsite,25,6,Medium,Anxiety,Neutral,1,None,Average,Asia
51,Female,Project Manager,Education,23,Remote,27,14,Medium,Burnout,Neutral,2,Daily,Poor,Asia
55,Prefer not to say,Software Engineer,Manufacturing,22,Hybrid,20,8,Low,Burnout,Neutral,3,None,Good,Asia
23,Female,Project Manager,Education,14,Hybrid,44,12,Medium,None,Neutral,1,Weekly,Poor,Asia
23,Female,HR,IT,1,Onsite,47,15,Medium,Anxiety,Neutral,3,Daily,Poor,Asia
51,Female,Data Scientist,IT,29,Hybrid,48,10,High,Anxiety,Neutral,4,None,Good,Asia
31,Female,Project Manager,Education,23,Remote,45,14,Low,Anxiety,Neutral,3,Weekly,Good,Asia
24,Female,Project Manager,IT,33,Remote,31,2,Low,Burnout,Neutral,3,Weekly,Average,Asia
30,Non-binary,Designer,Education,34,Hybrid,46,15,Medium,None,Unsatisfied,1,Weekly,Poor,Asia
37,Non-binary,Project Manager,IT,3,Remote,51,1,Low,Depression,Neutral,3,None,Poor,Asia
29,Male,Marketing,Consulting,3,Remote,55,10,Medium,Burnout,Neutral,1,Daily,Poor,Asia
49,Female,Marketing,Retail,5,Remote,30,14,Medium,Depression,Unsatisfied,2,Weekly,Average,Asia
24,Female,Marketing,IT,10,Onsite,37,5,High,Anxiety,Satisfied,4,None,Poor,Asia
47,Non-binary,Designer,IT,26,Onsite,37,13,Medium,Anxiety,Satisfied,1,Daily,Good,Asia
56,Male,Software Engineer,Finance,22,Remote,60,6,High,None,Satisfied,5,None,Average,Asia
34,Non-binary,Project Manager,Retail,8,Hybrid,38,8,Low,Depression,Neutral,5,None,Good,Asia
44,Male,Designer,Manufacturing,18,Onsite,59,5,High,Depression,Unsatisfied,2,Weekly,Poor,Asia
58,Male,Designer,Retail,7,Hybrid,42,4,Medium,None,Satisfied,5,Daily,Poor,Asia
35,Female,Designer,Healthcare,25,Remote,40,14,Low,None,Neutral,4,None,Average,Asia
42,Female,Project Manager,Retail,7,Remote,38,4,Medium,Anxiety,Satisfied,2,Daily,Good,Asia
36,Male,Sales,Retail,27,Hybrid,31,6,Medium,Anxiety,Satisfied,5,Weekly,Average,Asia
32,Male,Sales,Consulting,10,Remote,21,3,Low,Depression,Neutral,4,None,Poor,Asia
58,Male,Sales,Manufacturing,21,Hybrid,45,1,Medium,Depression,Neutral,3,Daily,Good,Asia
27,Male,Project Manager,Finance,25,Onsite,41,6,High,Burnout,Unsatisfied,4,Weekly,Poor,Asia
33,Non-binary,Sales,Education,13,Onsite,42,13,High,Depression,Neutral,3,Weekly,Average,Asia
24,Female,Sales,Healthcare,33,Onsite,24,1,Medium,None,Unsatisfied,4,Weekly,Average,Asia
34,Prefer not to say,Marketing,Education,28,Remote,57,15,High,Burnout,Unsatisfied,1,Daily,Average,Asia
55,Male,Data Scientist,Education,6,Hybrid,57,3,Medium,Burnout,Neutral,5,Weekly,Poor,Asia
43,Non-binary,Sales,Finance,2,Hybrid,38,8,Medium,Depression,Neutral,3,None,Good,Asia
22,Female,Project Manager,Healthcare,4,Onsite,22,14,Low,Anxiety,Unsatisfied,3,Weekly,Good,Asia
28,Non-binary,Data Scientist,Consulting,22,Hybrid,42,2,Low,Anxiety,Satisfied,4,Daily,Good,Asia
41,Male,Designer,Finance,29,Onsite,28,10,Low,Depression,Neutral,5,None,Poor,Asia
46,Male,Designer,Manufacturing,8,Onsite,33,8,Low,Burnout,Unsatisfied,2,Daily,Poor,Asia
46,Non-binary,Marketing,Education,23,Remote,53,5,Medium,Burnout,Unsatisfied,4,None,Poor,Asia
41,Female,HR,Consulting,16,Remote,51,9,Low,Anxiety,Neutral,2,Weekly,Average,Asia
46,Male,Sales,Consulting,9,Remote,22,5,Low,Anxiety,Neutral,3,Weekly,Poor,Asia
40,Male,Data Scientist,Retail,19,Remote,49,7,Medium,Anxiety,Unsatisfied,5,None,Average,Asia
53,Male,Designer,Education,22,Onsite,44,0,Low,Burnout,Neutral,3,Daily,Poor,Asia
35,Non-binary,Designer,Retail,19,Hybrid,48,3,Medium,Anxiety,Unsatisfied,5,Weekly,Good,Asia
55,Non-binary,Marketing,Retail,18,Hybrid,23,6,Low,Anxiety,Satisfied,5,Daily,Good,Asia
35,Non-binary,Marketing,Retail,12,Hybrid,32,13,Medium,None,Satisfied,3,Daily,Good,Asia
32,Male,Sales,Consulting,4,Onsite,24,2,High,Burnout,Neutral,1,Weekly,Average,Asia
27,Female,Sales,Healthcare,26,Remote,58,0,Low,None,Unsatisfied,4,Daily,Average,Asia
29,Male,HR,IT,30,Onsite,20,15,Low,Depression,Unsatisfied,5,None,Poor,Asia
