Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Stress_Level,Mental_Health_Condition,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
42,Female,Software Engineer,IT,32,Hybrid,53,2,Low,Depression,Satisfied,3,Daily,Poor,Europe
56,Female,Project Manager,Consulting,35,Onsite,51,2,Low,Anxiety,Unsatisfied,4,Daily,Good,Europe
44,Female,Sales,Manufacturing,22,Hybrid,49,2,Medium,Burnout,Satisfied,3,Daily,Poor,Europe
48,Non-binary,Data Scientist,IT,3,Hybrid,20,5,Low,Depression,Satisfied,4,Daily,Average,Europe
53,Female,Sales,Retail,20,Onsite,23,0,High,None,Satisfied,3,Daily,Good,Europe
54,Non-binary,Designer,Healthcare,32,Hybrid,27,7,Medium,Anxiety,Neutral,2,Daily,Poor,Europe
57,Non-binary,Marketing,Education,25,Onsite,35,12,Low,Anxiety,Satisfied,2,Weekly,Poor,Europe
47,Female,Designer,Retail,6,Onsite,20,6,Low,Anxiety,Unsatisfied,2,Weekly,Good,Europe
53,Prefer not to say,Software Engineer,Consulting,24,Hybrid,28,11,High,Burnout,Satisfied,5,None,Good,Europe
28,Prefer not to say,Sales,Consulting,31,Onsite,20,11,Low,None,Satisfied,3,Weekly,Poor,Europe
49,Female,HR,IT,16,Hybrid,41,2,Medium,Depression,Satisfied,5,Daily,Poor,Europe
41,Female,Designer,IT,23,Hybrid,48,2,Low,None,Unsatisfied,3,None,Poor,Europe
33,Prefer not to say,Sales,Retail,2,Onsite,53,1,Medium,Depression,Satisfied,1,Weekly,Good,Europe
51,Female,HR,IT,8,Hybrid,46,3,Medium,Depression,Neutral,5,Daily,Good,Europe
31,Prefer not to say,Sales,Education,11,Onsite,22,11,High,Anxiety,Neutral,1,Daily,Good,Europe
57,Female,Software Engineer,Education,4,Remote,35,3,High,Anxiety,Unsatisfied,4,None,Poor,Europe
34,Female,Data Scientist,IT,20,Hybrid,21,6,Low,Anxiety,Satisfied,4,Weekly,Average,Europe
59,Female,HR,Retail,33,Hybrid,39,12,Medium,Depression,Unsatisfied,1,Weekly,Good,Europe
25,Prefer not to say,Project Manager,Education,19,Hybrid,49,9,High,Anxiety,Unsatisfied,3,None,Good,Europe
30,Female,Sales,IT,4,Hybrid,46,2,Medium,None,Satisfied,1,None,Good,Europe
43,Male,Sales,Education,32,Onsite,35,6,Low,None,Satisfied,3,None,Poor,Europe
24,Male,Software Engineer,Finance,2,Hybrid,52,6,High,Anxiety,Neutral,1,Daily,Average,Europe
29,Female,Project Manager,Finance,29,Onsite,60,5,High,None,Satisfied,5,None,Average,Europe
60,Female,Sales,Consulting,14,Hybrid,40,12,Medium,Burnout,Unsatisfied,5,Weekly,Poor,Europe
24,Female,Sales,Healthcare,19,Hybrid,34,10,Medium,None,Neutral,2,None,Good,Europe
40,Non-binary,Data Scientist,Manufacturing,15,Hybrid,24,11,Medium,Anxiety,Unsatisfied,2,Weekly,Poor,Europe
30,Male,Designer,Education,4,Onsite,58,9,Medium,None,Unsatisfied,4,Weekly,Poor,Europe
60,Prefer not to say,Marketing,Retail,32,Hybrid,47,11,High,Anxiety,Unsatisfied,5,Daily,Poor,Europe
51,Female,HR,Healthcare,19,Remote,48,15,Medium,Depression,Satisfied,5,Weekly,Poor,Europe
52,Non-binary,Software Engineer,Healthcare,15,Onsite,42,11,High,Anxiety,Satisfied,5,Daily,Good,Europe
25,Prefer not to say,Data Scientist,Education,6,Remote,32,4,Low,Anxiety,Neutral,2,None,Good,Europe
60,Non-binary,Software Engineer,Consulting,34,Onsite,39,4,High,Depression,Satisfied,2,Daily,Average,Europe
45,Female,Sales,IT,15,Remote,52,5,Medium,Burnout,Unsatisfied,4,Weekly,Average,Europe
31,Male,Data Scientist,Manufacturing,29,Onsite,48,10,Medium,None,Unsatisfied,3,Weekly,Poor,Europe
50,Non-binary,Sales,IT,8,Onsite,23,10,Medium,Anxiety,Neutral,5,None,Good,Europe
33,Female,HR,Education,1,Remote,52,8,High,None,Neutral,1,None,Average,Europe
26,Female,Software Engineer,Education,20,Hybrid,31,2,Medium,Burnout,Unsatisfied,1,Weekly,Poor,Europe
54,Male,Data Scientist,Manufacturing,7,Remote,25,1,High,Depression,Satisfied,4,None,Poor,Europe
31,Female,Data Scientist,Consulting,25,Remote,30,12,Low,Anxiety,Neutral,3,Weekly,Good,Europe
53,Non-binary,Marketing,Finance,2,Hybrid,37,2,Medium,Burnout,Unsatisfied,5,Weekly,Good,Europe
35,Non-binary,Designer,Healthcare,30,Onsite,32,3,Medium,Anxiety,Neutral,2,None,Good,Europe
28,Female,Software Engineer,Finance,9,Remote,21,0,Medium,Depression,Unsatisfied,1,Daily,Good,Europe
46,Female,Sales,Consulting,19,Hybrid,24,8,Medium,Anxiety,Unsatisfied,2,Weekly,Poor,Europe
38,Male,Data Scientist,IT,1,Onsite,58,10,Medium,Depression,Neutral,4,Daily,Good,Europe
47,Prefer not to say,Software Engineer,Retail,9,Hybrid,59,10,High,Depression,Neutral,1,None,Average,Europe
50,Female,Designer,IT,17,Onsite,45,10,Low,Anxiety,Unsatisfied,2,Daily,Average,Europe
32,Prefer not to say,Software Engineer,Healthcare,32,Remote,53,8,High,Depression,Unsatisfied,5,Daily,Average,Europe
60,Male,Marketing,IT,8,Onsite,51,15,High,None,Unsatisfied,4,None,Poor,Europe
44,Female,Sales,IT,30,Hybrid,49,1,High,Anxiety,Neutral,4,Weekly,Good,Europe
39,Female,HR,Education,18,Remote,25,13,Low,None,Neutral,4,Weekly,Good,Europe
41,Female,HR,Retail,28,Remote,51,4,Medium,Depression,Unsatisfied,3,Weekly,Poor,Europe
54,Prefer not to say,Project Manager,Education,34,Remote,56,10,Medium,None,Satisfied,2,None,Poor,Europe
51,Non-binary,Data Scientist,Manufacturing,29,Remote,24,1,High,Burnout,Satisfied,3,None,Good,Europe
34,Non-binary,Project Manager,Consulting,26,Onsite,21,12,Low,Burnout,Neutral,5,None,Good,Europe
23,Female,HR,Manufacturing,18,Remote,27,7,Low,Burnout,Neutral,3,None,Good,Europe
43,Prefer not to say,Sales,Manufacturing,11,Onsite,43,15,Low,Anxiety,Unsatisfied,1,None,Average,Europe
38,Non-binary,HR,Manufacturing,10,Remote,28,4,Medium,None,Unsatisfied,2,Weekly,Poor,Europe
50,Non-binary,Software Engineer,Healthcare,11,Hybrid,53,10,High,Depression,Neutral,4,Weekly,Average,Europe
49,Non-binary,Software Engineer,Finance,14,Hybrid,60,7,High,Depression,Neutral,4,Daily,Average,Europe
29,Prefer not to say,Software Engineer,Retail,34,Onsite,32,10,Low,Burnout,Satisfied,5,Weekly,Poor,Europe
23,Male,Data Scientist,Finance,14,Remote,29,6,Low,Depression,Unsatisfied,5,None,Good,Europe
47,Female,Designer,Finance,10,Hybrid,45,2,High,Anxiety,Satisfied,4,None,Average,Europe
46,Non-binary,Designer,IT,23,Onsite,30,5,Low,None,Satisfied,1,None,Good,Europe
35,Non-binary,Project Manager,Consulting,17,Onsite,42,15,Low,Depression,Satisfied,3,Daily,Poor,Europe
52,Non-binary,HR,Education,14,Hybrid,33,4,High,None,Neutral,4,Weekly,Good,Europe
59,Male,Sales,Healthcare,2,Hybrid,60,2,Low,Anxiety,Satisfied,2,Weekly,Average,Europe
41,Non-binary,Project Manager,Healthcare,34,Remote,49,8,Medium,Anxiety,Satisfied,3,Weekly,Poor,Europe
29,Male,Software Engineer,Education,16,Hybrid,31,7,Low,Anxiety,Unsatisfied,3,None,Poor,Europe
58,Male,HR,IT,4,Hybrid,57,14,Medium,None,Satisfied,3,Weekly,Average,Europe
24,Non-binary,Project Manager,Healthcare,24,Remote,54,2,Medium,Depression,Neutral,2,Weekly,Good,Europe
38,Prefer not to say,Sales,IT,22,Onsite,33,5,High,Depression,Neutral,4,None,Poor,Europe
31,Prefer not to say,Software Engineer,IT,16,Hybrid,45,14,Medium,Burnout,Neutral,3,None,Poor,Europe
49,Prefer not to say,Software Engineer,Education,15,Onsite,33,11,Low,None,Satisfied,1,Daily,Average,Europe
56,Prefer not to say,Data Scientist,Retail,30,Hybrid,26,5,Medium,None,Satisfied,1,Weekly,Average,Europe
45,Female,Marketing,Finance,10,Hybrid,24,13,Low,Burnout,Neutral,3,Daily,Good,Europe
57,Non-binary,Software Engineer,Finance,11,Remote,25,5,Low,Anxiety,Unsatisfied,3,Daily,Poor,Europe
39,Prefer not to say,Software Engineer,IT,11,Hybrid,50,10,Low,Anxiety,Neutral,5,None,Good,Europe
32,Prefer not to say,Software Engineer,Education,9,Hybrid,24,15,Medium,Depression,Neutral,4,Daily,Poor,Europe
