Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Stress_Level,Mental_Health_Condition,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
24,Male,Data Scientist,Consulting,34,Hybrid,31,5,Low,Anxiety,Satisfied,5,Daily,Poor,South America
51,Female,Data Scientist,Finance,9,Hybrid,32,1,High,Burnout,Unsatisfied,4,None,Poor,South America
45,Male,HR,Finance,23,Hybrid,55,9,High,Depression,Neutral,5,None,Average,South America
25,Female,HR,Manufacturing,21,Remote,57,0,Low,Burnout,Neutral,3,None,Good,South America
27,Prefer not to say,Sales,Consulting,1,Onsite,57,4,Low,Burnout,Neutral,4,Weekly,Average,South America
36,Non-binary,HR,Finance,14,Hybrid,25,3,Low,Depression,Unsatisfied,2,Daily,Poor,South America
44,Non-binary,Marketing,Retail,23,Remote,26,2,Medium,None,Unsatisfied,5,None,Poor,South America
54,Non-binary,Sales,Healthcare,33,Onsite,25,5,High,Depression,Unsatisfied,2,Weekly,Good,South America
28,Prefer not to say,Designer,Finance,6,Onsite,35,9,High,Burnout,Satisfied,3,Weekly,Average,South America
41,Non-binary,Sales,Manufacturing,27,Remote,30,13,Low,Depression,Neutral,2,Daily,Poor,South America
43,Prefer not to say,Sales,Finance,32,Hybrid,50,13,High,None,Unsatisfied,2,Weekly,Good,South America
52,Prefer not to say,Designer,Education,5,Onsite,40,14,High,None,Unsatisfied,4,Weekly,Poor,South America
33,Prefer not to say,HR,Manufacturing,22,Hybrid,20,6,Low,Burnout,Neutral,4,None,Good,South America
43,Non-binary,Project Manager,Education,23,Hybrid,28,9,Medium,Depression,Neutral,3,Weekly,Poor,South America
36,Male,HR,Retail,21,Onsite,22,14,Low,Burnout,Satisfied,2,Weekly,Poor,South America
26,Prefer not to say,Data Scientist,Manufacturing,24,Remote,56,8,High,Depression,Neutral,4,Weekly,Average,South America
60,Prefer not to say,Marketing,Consulting,22,Hybrid,31,14,High,Burnout,Unsatisfied,5,None,Poor,South America
32,Non-binary,Software Engineer,Consulting,22,Onsite,40,15,Low,Anxiety,Satisfied,3,Daily,Average,South America
32,Non-binary,Designer,Consulting,25,Onsite,43,5,Low,None,Satisfied,1,None,Good,South America
33,Male,HR,Finance,13,Onsite,31,0,High,Anxiety,Unsatisfied,4,Weekly,Good,South America
41,Non-binary,Designer,IT,14,Hybrid,56,7,Low,Burnout,Neutral,5,None,Average,South America
38,Female,HR,Consulting,7,Remote,53,6,Medium,Anxiety,Neutral,4,Daily,Average,South America
49,Female,Sales,Finance,22,Onsite,56,0,Low,None,Unsatisfied,5,Daily,Poor,South America
53,Male,Project Manager,Finance,22,Remote,37,12,High,Burnout,Satisfied,4,Weekly,Average,South America
35,Male,HR,IT,16,Remote,44,9,Low,None,Unsatisfied,1,None,Average,South America
25,Prefer not to say,Designer,Manufacturing,8,Remote,58,14,High,Burnout,Unsatisfied,1,Daily,Good,South America
56,Female,HR,Finance,22,Onsite,33,13,Low,Anxiety,Unsatisfied,5,None,Good,South America
56,Female,HR,IT,19,Remote,42,0,Medium,None,Satisfied,5,None,Average,South America
39,Non-binary,HR,Consulting,13,Remote,40,2,Low,Depression,Satisfied,2,Weekly,Average,South America
28,Prefer not to say,HR,IT,12,Hybrid,55,5,High,Burnout,Neutral,5,Daily,Poor,South America
47,Prefer not to say,Data Scientist,Healthcare,4,Remote,21,11,High,Anxiety,Unsatisfied,5,Weekly,Average,South America
31,Prefer not to say,Marketing,Manufacturing,3,Remote,40,13,Low,None,Unsatisfied,4,Weekly,Average,South America
36,Prefer not to say,Marketing,Consulting,7,Onsite,55,4,High,Burnout,Neutral,5,None,Good,South America
51,Female,Sales,IT,9,Hybrid,25,3,Medium,Depression,Neutral,2,Weekly,Good,South America
32,Male,Software Engineer,Consulting,4,Onsite,26,1,Low,None,Satisfied,3,None,Good,South America
22,Male,Project Manager,Healthcare,14,Remote,55,2,High,None,Unsatisfied,4,Weekly,Average,South America
50,Male,HR,Education,13,Remote,26,5,Medium,None,Satisfied,3,Weekly,Good,South America
53,Non-binary,Software Engineer,IT,23,Onsite,28,9,Medium,Anxiety,Satisfied,1,Weekly,Average,South America
25,Male,Marketing,Education,8,Onsite,49,9,High,Anxiety,Neutral,3,Daily,Poor,South America
46,Prefer not to say,HR,Consulting,18,Remote,31,3,High,Anxiety,Unsatisfied,5,Weekly,Poor,South America
31,Male,HR,IT,19,Remote,25,12,Low,Depression,Unsatisfied,2,None,Average,South America
50,Female,Designer,Retail,23,Remote,20,5,Low,Burnout,Unsatisfied,1,Daily,Average,South America
44,Non-binary,Designer,Healthcare,35,Hybrid,28,6,High,Depression,Unsatisfied,4,Daily,Average,South America
41,Prefer not to say,HR,Finance,6,Onsite,54,11,Low,Anxiety,Neutral,2,None,Poor,South America
23,Male,HR,Finance,20,Hybrid,29,3,Medium,Burnout,Satisfied,4,None,Poor,South America
26,Prefer not to say,Data Scientist,IT,13,Remote,30,7,Low,Depression,Unsatisfied,4,Daily,Poor,South America
31,Prefer not to say,HR,Consulting,34,Remote,52,15,Low,Anxiety,Unsatisfied,5,None,Good,South America
39,Female,Data Scientist,Education,11,Hybrid,20,0,Low,Burnout,Unsatisfied,2,Weekly,Average,South America
31,Non-binary,Marketing,Retail,17,Onsite,46,1,Medium,None,Unsatisfied,3,Weekly,Average,South America
52,Non-binary,Designer,Healthcare,33,Hybrid,39,12,Low,Depression,Unsatisfied,5,Weekly,Average,South America
