Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Stress_Level,Mental_Health_Condition,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
29,Male,Project Manager,Healthcare,18,Hybrid,57,15,Low,None,Satisfied,4,Weekly,Poor,Oceania
36,Male,Project Manager,Finance,20,Onsite,36,14,High,Burnout,Satisfied,5,None,Poor,Oceania
31,Female,Data Scientist,Consulting,30,Hybrid,23,5,Medium,Burnout,Satisfied,4,Daily,Average,Oceania
45,Prefer not to say,Project Manager,Manufacturing,20,Hybrid,55,2,Medium,Anxiety,Neutral,5,Weekly,Good,Oceania
45,Male,Sales,Retail,21,Onsite,31,4,Medium,Depression,Unsatisfied,1,Daily,Average,Oceania
29,Non-binary,Software Engineer,Education,13,Onsite,44,15,Low,Depression,Satisfied,3,Weekly,Average,Oceania
51,Male,Designer,Finance,26,Onsite,24,3,Medium,Anxiety,Neutral,1,Weekly,Good,Oceania
32,Non-binary,Sales,Healthcare,28,Hybrid,53,3,High,Depression,Satisfied,3,Weekly,Poor,Oceania
51,Prefer not to say,Data Scientist,Consulting,6,Remote,52,9,High,Burnout,Satisfied,1,Daily,Good,Oceania
45,Prefer not to say,Designer,Manufacturing,3,Remote,27,15,Medium,Anxiety,Unsatisfied,4,Daily,Good,Oceania
22,Non-binary,Software Engineer,Education,31,Remote,57,3,High,Burnout,Unsatisfied,1,Weekly,Good,Oceania
51,Non-binary,Sales,Finance,34,Hybrid,29,2,Medium,Depression,Satisfied,3,Daily,Poor,Oceania
57,Prefer not to say,Marketing,Finance,3,Remote,48,6,Medium,Depression,Unsatisfied,2,Daily,Good,Oceania
44,Male,Data Scientist,Retail,21,Onsite,53,15,Low,Depression,Satisfied,5,None,Average,Oceania
40,Female,Project Manager,Finance,27,Remote,41,4,High,Depression,Neutral,2,Daily,Poor,Oceania
56,Male,Marketing,Finance,33,Remote,25,12,Low,None,Neutral,4,None,Average,Oceania
57,Male,HR,Manufacturing,21,Onsite,42,15,Medium,Depression,Satisfied,3,None,Good,Oceania
32,Male,Project Manager,Education,1,Onsite,23,14,Low,None,Unsatisfied,2,Daily,Poor,Oceania
40,Female,Data Scientist,Healthcare,9,Remote,52,0,High,Depression,Neutral,3,Daily,Average,Oceania
52,Non-binary,Data Scientist,Healthcare,30,Remote,32,7,Medium,Anxiety,Neutral,4,Daily,Good,Oceania
58,Female,Marketing,Manufacturing,25,Remote,55,1,Medium,None,Unsatisfied,5,Daily,Poor,Oceania
28,Non-binary,Designer,Finance,7,Remote,59,6,Low,Anxiety,Unsatisfied,1,Daily,Average,Oceania
26,Female,Designer,IT,32,Hybrid,21,8,High,Anxiety,Unsatisfied,4,Daily,Good,Oceania
38,Prefer not to say,HR,Consulting,6,Onsite,56,9,High,Burnout,Satisfied,3,None,Good,Oceania
48,Prefer not to say,Project Manager,Finance,26,Onsite,40,4,High,Anxiety,Satisfied,1,None,Average,Oceania
37,Female,Software Engineer,Education,25,Hybrid,57,2,High,Anxiety,Unsatisfied,1,Weekly,Good,Oceania
40,Female,Data Scientist,Manufacturing,31,Remote,56,4,Low,Depression,Satisfied,2,Weekly,Good,Oceania
39,Non-binary,Project Manager,Manufacturing,1,Onsite,45,5,High,Depression,Neutral,4,None,Average,Oceania
26,Non-binary,Data Scientist,Healthcare,18,Remote,53,4,Low,Depression,Unsatisfied,4,Daily,Good,Oceania
55,Male,Data Scientist,Manufacturing,19,Remote,20,6,High,None,Unsatisfied,3,Daily,Average,Oceania
38,Prefer not to say,Sales,Healthcare,24,Remote,20,1,Low,Depression,Unsatisfied,4,Daily,Poor,Oceania
52,Non-binary,Marketing,Retail,32,Hybrid,34,12,Medium,Burnout,Unsatisfied,1,Weekly,Good,Oceania
60,Prefer not to say,Project Manager,Education,23,Onsite,31,4,Low,Burnout,Neutral,3,Weekly,Average,Oceania
33,Female,Sales,Finance,13,Onsite,21,3,Medium,None,Satisfied,5,Daily,Poor,Oceania
53,Male,Data Scientist,Healthcare,1,Hybrid,39,6,Low,Anxiety,Unsatisfied,3,None,Good,Oceania
37,Female,Designer,Retail,10,Remote,48,12,Low,Anxiety,Unsatisfied,2,Daily,Average,Oceania
28,Non-binary,Designer,Manufacturing,2,Onsite,28,2,High,None,Unsatisfied,1,Weekly,Average,Oceania
49,Female,Designer,Manufacturing,15,Remote,50,9,Low,Depression,Neutral,3,None,Poor,Oceania
47,Female,HR,Finance,10,Remote,21,15,Medium,Burnout,Satisfied,2,Weekly,Average,Oceania
57,Prefer not to say,Project Manager,Finance,23,Onsite,20,6,Medium,None,Neutral,4,Daily,Poor,Oceania
34,Non-binary,Designer,IT,13,Hybrid,50,15,High,Burnout,Neutral,5,None,Good,Oceania
52,Female,Marketing,Education,18,Onsite,51,9,Medium,None,Unsatisfied,2,Daily,Good,Oceania
30,Non-binary,Data Scientist,IT,27,Onsite,48,5,Low,Burnout,Satisfied,4,Weekly,Average,Oceania
59,Female,Project Manager,IT,12,Remote,49,9,High,None,Unsatisfied,4,None,Good,Oceania
60,Prefer not to say,Designer,Retail,35,Onsite,47,15,High,None,Neutral,5,Daily,Good,Oceania
37,Prefer not to say,Designer,Healthcare,17,Hybrid,58,10,Low,Anxiety,Unsatisfied,4,Daily,Good,Oceania
40,Prefer not to say,Data Scientist,Education,18,Onsite,42,3,Medium,Burnout,Neutral,4,Daily,Average,Oceania
30,Non-binary,Data Scientist,Healthcare,21,Onsite,48,1,Medium,Burnout,Neutral,3,Daily,Good,Oceania
25,Male,Software Engineer,Consulting,30,Hybrid,20,14,Medium,None,Neutral,1,Daily,Poor,Oceania
22,Non-binary,Project Manager,Retail,26,Onsite,39,15,High,None,Satisfied,1,None,Good,Oceania
32,Non-binary,Marketing,Manufacturing,17,Remote,33,1,Medium,None,Unsatisfied,5,None,Poor,Oceania
57,Prefer not to say,Data Scientist,IT,14,Onsite,24,8,Low,Burnout,Satisfied,5,Daily,Poor,Oceania
57,Non-binary,Designer,Healthcare,23,Onsite,25,9,High,Anxiety,Satisfied,3,Daily,Good,Oceania
35,Non-binary,Data Scientist,Education,6,Remote,27,5,Low,None,Unsatisfied,2,Daily,Average,Oceania
29,Non-binary,Marketing,Healthcare,26,Onsite,21,8,Medium,Anxiety,Neutral,5,Daily,Average,Oceania
38,Non-binary,Software Engineer,Consulting,28,Remote,24,12,Medium,Anxiety,Unsatisfied,4,Daily,Average,Oceania
35,Prefer not to say,HR,Manufacturing,24,Hybrid,35,9,High,Burnout,Unsatisfied,5,None,Good,Oceania
34,Male,Software Engineer,Finance,15,Onsite,29,13,Medium,Burnout,Satisfied,1,Daily,Good,Oceania
44,Female,Sales,Education,26,Onsite,23,8,Medium,Burnout,Satisfied,4,Daily,Good,Oceania
52,Female,Designer,Retail,20,Remote,45,11,Low,Anxiety,Neutral,4,Weekly,Good,Oceania
60,Prefer not to say,Designer,Retail,24,Onsite,36,11,High,Depression,Satisfied,1,Daily,Average,Oceania
25,Male,Marketing,Manufacturing,14,Onsite,29,5,Low,Anxiety,Unsatisfied,4,Weekly,Poor,Oceania
48,Prefer not to say,HR,Consulting,22,Onsite,43,10,High,None,Unsatisfied,2,Daily,Poor,Oceania
37,Prefer not to say,Data Scientist,Healthcare,28,Hybrid,54,14,Low,Anxiety,Neutral,2,Daily,Average,Oceania
43,Male,Marketing,Finance,16,Onsite,40,12,Medium,Depression,Satisfied,1,Weekly,Average,Oceania
23,Non-binary,Software Engineer,Retail,8,Hybrid,20,7,High,None,Neutral,2,Daily,Good,Oceania
49,Prefer not to say,Project Manager,Manufacturing,18,Remote,60,14,Medium,Depression,Neutral,1,None,Poor,Oceania
30,Prefer not to say,Marketing,IT,1,Remote,40,2,Medium,Depression,Unsatisfied,4,Weekly,Poor,Oceania
50,Prefer not to say,Data Scientist,Education,21,Onsite,38,8,Medium,Burnout,Neutral,5,Daily,Good,Oceania
39,Female,Designer,Finance,17,Remote,38,5,Low,None,Satisfied,1,None,Average,Oceania
58,Male,Marketing,Manufacturing,4,Remote,31,7,High,None,Satisfied,1,Weekly,Poor,Oceania
54,Prefer not to say,Designer,Retail,18,Onsite,30,2,Medium,Depression,Satisfied,5,Weekly,Poor,Oceania
52,Female,Designer,Finance,14,Remote,28,8,High,None,Satisfied,3,Weekly,Average,Oceania
59,Non-binary,Software Engineer,Consulting,19,Remote,27,12,High,Depression,Satisfied,2,Daily,Good,Oceania
25,Prefer not to say,Data Scientist,Consulting,7,Onsite,46,2,Medium,Burnout,Satisfied,5,Weekly,Poor,Oceania
30,Prefer not to say,Sales,Education,23,Onsite,54,5,Medium,None,Satisfied,3,Daily,Average,Oceania
54,Non-binary,Software Engineer,Education,21,Hybrid,59,1,Low,Depression,Satisfied,2,None,Poor,Oceania
60,Prefer not to say,Project Manager,Education,15,Hybrid,40,11,High,None,Satisfied,5,None,Good,Oceania
44,Male,Sales,Healthcare,34,Onsite,30,4,Medium,Anxiety,Neutral,3,Weekly,Average,Oceania
53,Prefer not to say,Marketing,IT,27,Hybrid,29,4,Low,Anxiety,Satisfied,5,Weekly,Average,Oceania
25,Female,Project Manager,Manufacturing,5,Remote,26,12,Low,Depression,Neutral,1,Weekly,Average,Oceania
26,Prefer not to say,Software Engineer,IT,2,Remote,50,8,Medium,Burnout,Neutral,1,Weekly,Average,Oceania
41,Prefer not to say,Project Manager,Finance,29,Hybrid,34,6,Low,Depression,Satisfied,5,Weekly,Poor,Oceania
40,Female,Software Engineer,Manufacturing,23,Hybrid,38,14,Medium,Anxiety,Neutral,1,Weekly,Average,Oceania
24,Prefer not to say,Designer,Finance,35,Hybrid,39,12,Low,None,Satisfied,5,Daily,Poor,Oceania
36,Male,Sales,Education,25,Hybrid,50,4,Low,Anxiety,Satisfied,1,Weekly,Good,Oceania
51,Female,Software Engineer,Consulting,14,Remote,31,0,Medium,Depression,Unsatisfied,1,Weekly,Average,Oceania
40,Non-binary,Designer,Manufacturing,35,Onsite,30,0,Medium,Depression,Unsatisfied,1,None,Good,Oceania
48,Prefer not to say,HR,Manufacturing,5,Remote,33,9,Low,Anxiety,Satisfied,1,None,Average,Oceania
29,Female,Software Engineer,Manufacturing,5,Remote,33,14,Medium,Burnout,Satisfied,2,Weekly,Good,Oceania
49,Non-binary,Project Manager,Retail,4,Remote,38,6,Medium,None,Neutral,1,Weekly,Poor,Oceania
23,Male,Sales,IT,27,Hybrid,42,13,Low,Depression,Neutral,3,Weekly,Average,Oceania
23,Male,Project Manager,Manufacturing,34,Hybrid,56,10,Medium,Depression,Neutral,1,None,Poor,Oceania
39,Prefer not to say,Project Manager,Finance,7,Hybrid,52,0,High,None,Satisfied,1,None,Good,Oceania
44,Prefer not to say,Sales,Education,27,Remote,29,10,High,Anxiety,Unsatisfied,3,Daily,Poor,Oceania
51,Female,Data Scientist,Manufacturing,6,Hybrid,54,1,Medium,Anxiety,Neutral,2,Daily,Poor,Oceania
57,Male,Data Scientist,Education,25,Onsite,29,12,Low,Depression,Satisfied,5,Weekly,Average,Oceania
32,Prefer not to say,Data Scientist,Finance,11,Hybrid,24,14,Low,None,Unsatisfied,1,Weekly,Poor,Oceania
31,Male,Project Manager,Finance,30,Onsite,56,4,High,Anxiety,Neutral,4,None,Average,Oceania
54,Female,Designer,Healthcare,13,Remote,30,12,High,Burnout,Unsatisfied,4,Daily,Average,Oceania
54,Prefer not to say,HR,Education,6,Onsite,59,12,High,Depression,Satisfied,5,Daily,Average,Oceania
56,Prefer not to say,Data Scientist,Healthcare,24,Remote,33,10,High,Burnout,Satisfied,2,Weekly,Poor,Oceania
58,Female,Marketing,Consulting,7,Hybrid,41,10,Medium,Anxiety,Unsatisfied,4,Weekly,Average,Oceania
60,Non-binary,Sales,Education,16,Remote,51,14,Medium,Burnout,Satisfied,4,None,Poor,Oceania
24,Female,Project Manager,Finance,9,Onsite,39,6,Medium,Depression,Satisfied,3,Daily,Average,Oceania
42,Male,HR,Finance,5,Onsite,44,0,High,Burnout,Neutral,3,None,Poor,Oceania
33,Female,Project Manager,Manufacturing,1,Hybrid,46,9,High,Burnout,Neutral,3,None,Average,Oceania
30,Male,HR,Retail,17,Remote,25,12,Low,None,Unsatisfied,2,Weekly,Good,Oceania
25,Prefer not to say,Software Engineer,Finance,30,Hybrid,57,13,Low,Anxiety,Unsatisfied,2,Weekly,Poor,Oceania
57,Female,Data Scientist,IT,29,Hybrid,44,2,Low,Depression,Satisfied,2,Weekly,Poor,Oceania
26,Female,Data Scientist,Manufacturing,4,Onsite,41,11,High,Burnout,Unsatisfied,3,None,Average,Oceania
38,Prefer not to say,Software Engineer,IT,31,Onsite,38,2,High,Burnout,Unsatisfied,2,Daily,Poor,Oceania
50,Female,Designer,Retail,11,Hybrid,35,1,Medium,Burnout,Satisfied,4,None,Good,Oceania
41,Non-binary,Project Manager,Retail,7,Hybrid,46,2,Low,None,Unsatisfied,2,None,Good,Oceania
53,Prefer not to say,Software Engineer,Retail,20,Onsite,32,5,Low,Anxiety,Neutral,5,Daily,Average,Oceania
57,Male,Marketing,Consulting,17,Onsite,58,15,Medium,Anxiety,Satisfied,3,Weekly,Poor,Oceania
60,Female,Data Scientist,IT,9,Hybrid,57,4,Low,Burnout,Satisfied,5,Weekly,Average,Oceania
40,Prefer not to say,Marketing,IT,17,Hybrid,52,1,Medium,Burnout,Neutral,5,Daily,Good,Oceania
42,Female,Sales,Healthcare,21,Hybrid,34,1,High,Burnout,Satisfied,1,Daily,Poor,Oceania
