Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Stress_Level,Mental_Health_Condition,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
50,Male,Project Manager,Consulting,10,Hybrid,46,9,Low,None,Unsatisfied,3,None,Good,North America
32,Non-binary,Project Manager,Manufacturing,23,Remote,35,1,Low,None,Satisfied,2,None,Poor,South America
28,Female,Project Manager,Healthcare,35,Onsite,44,8,High,Depression,Unsatisfied,3,Weekly,Poor,Europe
22,Non-binary,Software Engineer,Education,11,Remote,20,6,High,Burnout,Unsatisfied,4,None,Average,Oceania
50,Prefer not to say,Project Manager,Consulting,22,Remote,37,10,High,None,Satisfied,3,Weekly,Poor,Asia
31,Male,Project Manager,Finance,25,Onsite,57,9,Low,None,Unsatisfied,4,Daily,Average,Africa
27,Prefer not to say,Sales,Finance,14,Onsite,20,4,Medium,Anxiety,Neutral,5,Daily,Average,Europe
25,Female,Marketing,Manufacturing,5,Hybrid,54,6,High,Depression,Neutral,5,None,Poor,North America
43,Male,Marketing,IT,35,Remote,53,7,High,Depression,Unsatisfied,1,Daily,Good,Europe
48,Male,Marketing,Healthcare,18,Onsite,53,10,Low,Burnout,Satisfied,4,None,Poor,South America
24,Non-binary,Marketing,Manufacturing,15,Hybrid,25,13,Medium,Anxiety,Satisfied,1,None,Good,Oceania
30,Prefer not to say,Data Scientist,Consulting,9,Remote,28,7,Medium,Burnout,Satisfied,2,Daily,Average,Europe
50,Non-binary,Marketing,Finance,18,Hybrid,42,7,High,None,Neutral,3,None,Poor,Oceania
42,Prefer not to say,Designer,Healthcare,8,Remote,44,11,Low,None,Neutral,5,Weekly,Average,Africa
50,Non-binary,Sales,Manufacturing,1,Remote,23,13,High,None,Satisfied,3,Daily,Average,South America
51,Prefer not to say,Software Engineer,Retail,32,Hybrid,57,9,Low,None,Neutral,1,Weekly,Poor,South America
57,Female,Data Scientist,Education,8,Onsite,41,0,Medium,Burnout,Satisfied,2,None,Good,Asia
29,Non-binary,Designer,Education,33,Hybrid,42,12,Low,Depression,Unsatisfied,5,Weekly,Average,Oceania
28,Female,Designer,Manufacturing,22,Remote,56,13,High,Burnout,Satisfied,2,None,Poor,Africa
55,Non-binary,HR,Healthcare,16,Onsite,23,13,High,Anxiety,Satisfied,1,None,Poor,Europe
59,Non-binary,Project Manager,Education,15,Hybrid,58,1,High,Depression,Neutral,2,Weekly,Poor,Asia
55,Non-binary,Data Scientist,Consulting,32,Hybrid,43,14,High,Anxiety,Satisfied,1,None,Poor,Europe
57,Female,HR,IT,16,Onsite,41,11,Low,Burnout,Unsatisfied,4,Weekly,Average,Asia
43,Non-binary,HR,Finance,19,Remote,33,6,Medium,None,Neutral,2,Daily,Average,South America
25,Female,HR,Manufacturing,33,Onsite,53,13,Low,Anxiety,Neutral,4,Daily,Poor,South America
52,Non-binary,HR,Consulting,22,Hybrid,23,5,High,None,Neutral,2,Weekly,Good,Oceania
49,Female,Designer,Finance,8,Onsite,21,15,High,Depression,Neutral,3,Weekly,Good,Europe
38,Female,Project Manager,IT,3,Remote,28,3,High,Burnout,Unsatisfied,2,Daily,Poor,Europe
50,Non-binary,Project Manager,Healthcare,19,Hybrid,52,10,High,Burnout,Neutral,3,Weekly,Poor,Oceania
33,Female,Software Engineer,Consulting,5,Remote,38,1,High,Depression,Satisfied,2,None,Poor,Oceania
51,Prefer not to say,Designer,Manufacturing,5,Hybrid,25,13,High,None,Unsatisfied,1,None,Good,North America
51,Non-binary,Marketing,Healthcare,24,Remote,49,13,Low,None,Unsatisfied,2,Weekly,Good,Europe
58,Non-binary,Software Engineer,IT,14,Remote,37,11,Low,Burnout,Neutral,3,Daily,Average,Europe
34,Male,Software Engineer,Education,35,Remote,33,13,Low,Burnout,Unsatisfied,2,None,Poor,Asia
53,Non-binary,Designer,Finance,11,Remote,42,9,Medium,Anxiety,Satisfied,2,Weekly,Average,North America
59,Male,Software Engineer,Retail,24,Onsite,42,0,Medium,None,Satisfied,1,Weekly,Average,South America
22,Male,HR,Consulting,28,Hybrid,23,4,High,Depression,Unsatisfied,3,None,Poor,Asia
50,Prefer not to say,Project Manager,Healthcare,34,Onsite,50,10,Medium,Depression,Neutral,2,None,Poor,Asia
30,Prefer not to say,Marketing,Consulting,9,Remote,37,9,Medium,Depression,Unsatisfied,4,Weekly,Poor,Asia
32,Female,Data Scientist,Healthcare,17,Hybrid,59,9,Low,None,Unsatisfied,2,Weekly,Average,Africa
55,Prefer not to say,Project Manager,Finance,10,Hybrid,34,3,Low,Anxiety,Unsatisfied,3,None,Poor,Europe
52,Non-binary,Marketing,Education,27,Onsite,59,11,High,None,Satisfied,4,Daily,Poor,North America
45,Non-binary,Sales,IT,25,Onsite,50,4,High,Burnout,Neutral,4,None,Average,South America
32,Female,Data Scientist,Education,31,Hybrid,34,6,Low,None,Unsatisfied,3,Weekly,Poor,North America
44,Female,Data Scientist,Retail,9,Remote,27,5,Low,Anxiety,Neutral,1,Weekly,Good,South America
39,Female,Marketing,Healthcare,24,Onsite,42,3,Medium,Depression,Neutral,3,Daily,Average,North America
23,Male,Marketing,Healthcare,5,Hybrid,50,9,Medium,None,Unsatisfied,5,None,Poor,South America
42,Non-binary,Designer,IT,15,Onsite,41,12,Low,Depression,Unsatisfied,4,Daily,Average,Africa
44,Non-binary,Project Manager,Healthcare,8,Remote,29,5,Low,Depression,Neutral,5,Weekly,Good,North America
23,Female,Project Manager,Manufacturing,29,Hybrid,28,1,Low,Depression,Unsatisfied,2,Daily,Average,North America
34,Prefer not to say,HR,Manufacturing,24,Onsite,20,7,Medium,Anxiety,Satisfied,3,Daily,Poor,Asia
28,Female,Sales,Finance,33,Onsite,51,7,High,Depression,Neutral,3,Weekly,Poor,Europe
28,Male,Project Manager,Manufacturing,34,Hybrid,22,7,High,None,Unsatisfied,2,Daily,Poor,North America
23,Male,Data Scientist,Healthcare,18,Remote,54,7,Low,Burnout,Satisfied,2,None,Poor,Asia
57,Male,Designer,Retail,30,Onsite,43,1,High,Burnout,Unsatisfied,1,Daily,Average,Oceania
27,Prefer not to say,Project Manager,Healthcare,9,Remote,23,15,Medium,Burnout,Neutral,2,Daily,Average,North America
35,Female,Data Scientist,Consulting,35,Remote,41,15,Medium,None,Neutral,4,Daily,Poor,North America
40,Female,Project Manager,Consulting,1,Onsite,57,6,Medium,Burnout,Neutral,5,None,Good,South America
37,Non-binary,Sales,IT,3,Hybrid,25,8,Medium,None,Satisfied,3,Weekly,Good,Africa
59,Non-binary,Designer,Retail,15,Remote,35,13,High,Anxiety,Satisfied,2,None,Poor,Asia
33,Female,HR,Consulting,31,Onsite,44,13,Low,None,Neutral,4,Daily,Poor,Oceania
27,Female,Sales,IT,27,Hybrid,23,10,High,None,Unsatisfied,2,Weekly,Average,Africa
42,Non-binary,Project Manager,Education,13,Remote,32,8,High,Depression,Neutral,2,None,Average,Europe
50,Non-binary,Designer,Healthcare,19,Remote,20,15,High,Depression,Neutral,3,Weekly,Average,Europe
45,Male,Project Manager,Healthcare,20,Onsite,54,9,Low,Burnout,Neutral,1,None,Good,Asia
45,Prefer not to say,Software Engineer,Healthcare,4,Hybrid,44,11,High,Depression,Satisfied,3,None,Good,Oceania
53,Male,HR,Healthcare,9,Remote,41,8,High,Burnout,Neutral,3,None,Poor,North America
49,Female,Project Manager,Education,22,Hybrid,59,1,Medium,Depression,Satisfied,2,Daily,Good,Oceania
30,Male,Designer,IT,19,Remote,37,1,Medium,Depression,Neutral,4,Daily,Average,Oceania
56,Female,Project Manager,Manufacturing,35,Onsite,29,2,Medium,Burnout,Satisfied,5,None,Poor,Oceania
57,Non-binary,Marketing,Healthcare,15,Remote,38,8,Low,None,Satisfied,3,None,Good,Asia
56,Male,Data Scientist,Finance,6,Onsite,38,14,Low,Burnout,Unsatisfied,3,None,Poor,Asia
49,Prefer not to say,Designer,Finance,10,Hybrid,21,2,Medium,None,Neutral,1,Weekly,Average,Asia
27,Male,Marketing,IT,21,Hybrid,34,12,Medium,Depression,Unsatisfied,2,Weekly,Good,North America
40,Female,Designer,IT,12,Hybrid,48,8,Low,Burnout,Neutral,1,Weekly,Poor,Oceania
53,Non-binary,Data Scientist,Retail,21,Hybrid,46,6,Medium,None,Neutral,3,Daily,Poor,Europe
49,Female,Software Engineer,Healthcare,8,Hybrid,32,14,Medium,Depression,Unsatisfied,4,Daily,Poor,South America
59,Non-binary,Project Manager,Education,24,Hybrid,54,1,High,Depression,Satisfied,2,Weekly,Poor,North America
35,Male,Sales,Retail,30,Onsite,37,10,High,None,Neutral,5,Daily,Good,Oceania
54,Non-binary,Project Manager,Manufacturing,17,Remote,29,10,Low,None,Unsatisfied,2,None,Poor,North America
24,Female,Software Engineer,Consulting,30,Hybrid,23,13,Medium,None,Neutral,1,Weekly,Average,Asia
47,Male,HR,Finance,3,Remote,28,12,Medium,Depression,Satisfied,2,None,Poor,South America
34,Prefer not to say,Marketing,Finance,33,Remote,30,5,Low,Burnout,Neutral,2,Daily,Good,South America
36,Male,Data Scientist,Manufacturing,14,Onsite,29,8,Medium,Burnout,Neutral,2,Daily,Poor,Europe
60,Male,HR,Retail,34,Remote,54,4,Low,Anxiety,Unsatisfied,1,Daily,Average,Europe
26,Male,HR,Consulting,1,Hybrid,36,12,High,Burnout,Neutral,3,Daily,Good,Africa
54,Female,Marketing,IT,22,Onsite,36,4,High,None,Unsatisfied,2,None,Poor,Asia
41,Prefer not to say,Data Scientist,Retail,10,Remote,46,8,High,None,Satisfied,2,Daily,Average,Oceania
58,Female,Designer,Manufacturing,2,Hybrid,30,1,Low,None,Satisfied,1,Daily,Average,Oceania
34,Prefer not to say,Marketing,Retail,22,Remote,46,0,High,Burnout,Satisfied,4,Daily,Poor,Asia
57,Female,Data Scientist,IT,21,Remote,20,11,Low,Burnout,Unsatisfied,3,Daily,Average,Oceania
58,Non-binary,Marketing,Finance,5,Hybrid,45,12,High,None,Satisfied,3,Weekly,Poor,Asia
27,Male,Marketing,Consulting,30,Hybrid,37,0,Low,Depression,Satisfied,4,None,Poor,Africa
56,Female,Marketing,Finance,9,Remote,36,12,Low,None,Unsatisfied,2,None,Good,Africa
27,Non-binary,Data Scientist,Finance,4,Remote,60,15,High,None,Satisfied,4,None,Good,Oceania
31,Female,Sales,Finance,32,Hybrid,27,13,Low,Anxiety,Satisfied,5,Weekly,Average,North America
60,Female,Sales,Manufacturing,28,Remote,47,1,Medium,Anxiety,Satisfied,2,None,Average,Africa
27,Non-binary,HR,Healthcare,2,Remote,46,15,Low,None,Neutral,3,Weekly,Poor,Africa
42,Non-binary,Project Manager,Education,2,Hybrid,58,12,Medium,Anxiety,Unsatisfied,3,Daily,Good,Europe
22,Non-binary,Data Scientist,Retail,1,Hybrid,33,8,Low,None,Unsatisfied,3,Daily,Good,Oceania
47,Male,HR,IT,25,Onsite,27,2,Medium,None,Satisfied,1,None,Poor,Africa
50,Male,Project Manager,Consulting,11,Onsite,56,10,Medium,Anxiety,Satisfied,1,Weekly,Average,Asia
43,Male,Software Engineer,Manufacturing,21,Onsite,32,15,Low,Anxiety,Unsatisfied,1,Daily,Good,South America
37,Female,HR,Manufacturing,34,Hybrid,31,13,High,Depression,Unsatisfied,2,Weekly,Good,Oceania
43,Non-binary,Data Scientist,Education,35,Onsite,47,10,High,Depression,Satisfied,2,Daily,Poor,North America
43,Prefer not to say,Designer,Finance,29,Hybrid,35,8,High,Burnout,Satisfied,2,Weekly,Good,South America
45,Prefer not to say,Sales,Healthcare,28,Hybrid,52,3,High,Anxiety,Unsatisfied,2,Daily,Good,Africa
44,Male,Project Manager,IT,7,Hybrid,57,3,Low,Anxiety,Satisfied,2,Daily,Average,Europe
34,Female,Designer,Retail,4,Onsite,57,8,Low,None,Neutral,2,Daily,Average,South America
29,Male,HR,Manufacturing,25,Onsite,38,14,Low,Anxiety,Unsatisfied,4,Weekly,Good,Oceania
54,Female,Sales,Consulting,16,Remote,22,10,Low,Anxiety,Satisfied,5,Daily,Average,Asia
36,Prefer not to say,HR,IT,23,Hybrid,50,15,High,Anxiety,Satisfied,2,None,Good,Africa
46,Prefer not to say,HR,Retail,22,Remote,28,2,Medium,Anxiety,Neutral,3,Weekly,Average,Oceania
31,Male,Software Engineer,Healthcare,14,Onsite,22,8,Low,None,Unsatisfied,1,None,Poor,North America
46,Non-binary,Sales,Healthcare,3,Remote,24,2,High,Burnout,Neutral,3,None,Average,South America
38,Prefer not to say,Designer,Education,18,Hybrid,32,13,Low,None,Satisfied,3,Daily,Good,Oceania
25,Male,Sales,IT,27,Remote,41,8,High,Anxiety,Unsatisfied,3,None,Poor,Asia
50,Male,Designer,Finance,6,Hybrid,21,8,High,None,Neutral,5,None,Poor,Europe
58,Prefer not to say,Project Manager,Finance,2,Onsite,53,9,High,Depression,Satisfied,1,Weekly,Average,Oceania
47,Prefer not to say,Project Manager,Education,19,Hybrid,60,0,High,Depression,Satisfied,5,Daily,Good,North America
27,Prefer not to say,Sales,Finance,7,Onsite,56,11,Medium,Anxiety,Unsatisfied,4,Weekly,Good,South America
24,Non-binary,HR,Consulting,11,Onsite,34,4,Low,Burnout,Unsatisfied,1,Daily,Average,Europe
38,Non-binary,Project Manager,Retail,33,Onsite,26,11,Low,Anxiety,Neutral,2,Daily,Good,Europe
38,Female,Designer,Manufacturing,22,Remote,29,0,Medium,Anxiety,Neutral,1,Daily,Poor,Asia
22,Female,Software Engineer,Finance,16,Hybrid,36,15,High,Depression,Unsatisfied,5,Weekly,Poor,Africa
40,Female,Data Scientist,Consulting,8,Onsite,25,11,Medium,None,Unsatisfied,1,None,Good,Asia
39,Prefer not to say,Sales,Healthcare,20,Hybrid,31,1,High,Anxiety,Satisfied,1,Daily,Average,South America
43,Prefer not to say,Sales,Healthcare,12,Onsite,38,2,Low,Anxiety,Satisfied,3,Weekly,Average,Oceania
44,Male,Sales,Finance,12,Remote,41,13,Low,Anxiety,Neutral,4,Daily,Good,South America
47,Prefer not to say,Project Manager,IT,33,Onsite,34,13,High,Burnout,Satisfied,5,Daily,Average,North America
35,Non-binary,Project Manager,Finance,24,Hybrid,29,5,Medium,Anxiety,Neutral,3,Weekly,Good,Asia
23,Prefer not to say,HR,Healthcare,28,Remote,45,1,Low,Depression,Unsatisfied,4,Weekly,Average,Oceania
27,Prefer not to say,Project Manager,Healthcare,6,Onsite,60,10,High,Anxiety,Neutral,5,Daily,Good,Africa
47,Prefer not to say,Project Manager,Education,12,Onsite,48,11,Medium,None,Unsatisfied,4,None,Average,North America
39,Female,HR,Healthcare,3,Hybrid,23,4,High,Depression,Satisfied,5,Weekly,Average,Asia
39,Non-binary,HR,Education,3,Onsite,60,15,Low,None,Neutral,1,Daily,Poor,Africa
59,Female,Designer,Consulting,6,Hybrid,37,5,Low,None,Satisfied,5,Weekly,Poor,Oceania
52,Male,HR,IT,34,Hybrid,34,4,Medium,Burnout,Unsatisfied,2,Daily,Good,South America
29,Female,Marketing,Education,23,Remote,54,9,High,Anxiety,Neutral,3,None,Good,Africa
51,Male,Marketing,Education,32,Remote,29,15,High,None,Neutral,5,Daily,Poor,North America
23,Male,Designer,Consulting,10,Remote,36,1,Low,None,Satisfied,3,Daily,Good,Africa
24,Non-binary,HR,Education,30,Onsite,54,9,Low,Burnout,Satisfied,1,None,Average,South America
41,Prefer not to say,Designer,Healthcare,18,Hybrid,55,14,Low,Depression,Unsatisfied,2,None,Poor,Oceania
52,Prefer not to say,HR,Retail,16,Onsite,56,4,Low,Burnout,Neutral,4,None,Average,Oceania
52,Non-binary,Software Engineer,Healthcare,3,Onsite,48,2,High,Anxiety,Satisfied,4,Weekly,Average,Europe
37,Prefer not to say,Designer,Finance,21,Onsite,52,4,High,Depression,Satisfied,5,Weekly,Poor,Oceania
57,Non-binary,Software Engineer,Retail,8,Hybrid,49,9,Medium,Anxiety,Satisfied,2,None,Poor,Europe
51,Non-binary,Data Scientist,Healthcare,6,Remote,26,14,Low,Anxiety,Neutral,2,None,Average,Africa
45,Prefer not to say,Sales,Retail,25,Remote,21,15,High,Anxiety,Unsatisfied,4,Weekly,Good,Africa
53,Prefer not to say,Project Manager,Retail,22,Onsite,20,10,Medium,None,Satisfied,3,Daily,Good,Oceania
26,Male,Marketing,IT,1,Onsite,27,3,Medium,Burnout,Unsatisfied,4,Daily,Average,Oceania
52,Prefer not to say,Designer,Education,25,Hybrid,54,1,Low,Anxiety,Neutral,2,Weekly,Poor,Europe
39,Non-binary,Project Manager,Healthcare,12,Hybrid,23,9,Medium,None,Unsatisfied,3,Daily,Poor,North America
47,Female,Project Manager,Manufacturing,19,Remote,53,9,High,Anxiety,Neutral,2,Daily,Average,Oceania
32,Prefer not to say,Project Manager,Healthcare,21,Hybrid,57,1,Low,None,Neutral,1,Weekly,Poor,Asia
29,Male,Project Manager,Healthcare,28,Onsite,41,2,Medium,None,Satisfied,3,Weekly,Good,Africa
40,Male,Project Manager,Retail,2,Remote,20,12,Low,Burnout,Neutral,5,Daily,Poor,Africa
44,Male,Software Engineer,Finance,9,Onsite,35,3,Medium,None,Unsatisfied,2,Weekly,Average,Europe
53,Female,Marketing,Finance,10,Hybrid,57,8,High,Anxiety,Satisfied,1,None,Good,Oceania
23,Male,Sales,Consulting,20,Onsite,50,10,Medium,Depression,Unsatisfied,2,Daily,Good,Oceania
36,Non-binary,HR,Manufacturing,26,Remote,24,13,Medium,Depression,Unsatisfied,1,Weekly,Good,South America
39,Male,Designer,Retail,9,Remote,25,14,Medium,None,Neutral,5,None,Poor,Africa
59,Male,Marketing,IT,2,Hybrid,35,0,Low,Anxiety,Neutral,3,Daily,Good,Asia
37,Male,HR,Healthcare,25,Onsite,37,1,Low,Anxiety,Satisfied,3,Daily,Average,South America
30,Non-binary,Software Engineer,IT,4,Onsite,51,1,Medium,Burnout,Neutral,5,Weekly,Average,Asia
24,Male,Project Manager,Consulting,3,Hybrid,47,10,High,Depression,Unsatisfied,2,Daily,Good,Oceania
47,Prefer not to say,Software Engineer,Finance,15,Remote,28,10,High,Burnout,Neutral,5,None,Poor,North America
59,Non-binary,Project Manager,Finance,7,Onsite,33,3,High,Depression,Unsatisfied,3,Weekly,Poor,South America
37,Non-binary,HR,Education,29,Onsite,31,9,High,Anxiety,Neutral,3,None,Poor,Asia
57,Non-binary,Marketing,IT,5,Remote,32,2,High,Anxiety,Neutral,4,Weekly,Poor,Oceania
30,Male,Sales,Healthcare,9,Hybrid,38,10,Medium,None,Unsatisfied,3,None,Good,Europe
39,Non-binary,Marketing,IT,24,Onsite,49,4,High,Depression,Neutral,2,None,Average,South America
34,Male,Designer,Education,28,Remote,59,6,High,Burnout,Satisfied,2,None,Poor,North America
48,Male,Marketing,Healthcare,13,Hybrid,46,10,High,None,Neutral,1,Daily,Average,North America
58,Female,Project Manager,Finance,27,Hybrid,31,8,High,None,Neutral,4,Daily,Good,Asia
46,Female,Marketing,Retail,29,Remote,22,8,Medium,None,Unsatisfied,1,Weekly,Poor,Oceania
28,Male,Project Manager,Manufacturing,15,Onsite,41,1,High,Burnout,Unsatisfied,3,Daily,Good,Asia
23,Male,Software Engineer,Healthcare,22,Hybrid,47,9,High,None,Neutral,3,Daily,Good,North America
54,Prefer not to say,Software Engineer,Healthcare,32,Hybrid,44,2,Low,None,Satisfied,3,None,Good,Asia
43,Male,HR,Consulting,18,Remote,50,2,Medium,Burnout,Neutral,3,Weekly,Poor,Africa
41,Male,Designer,Retail,25,Onsite,55,7,Low,Anxiety,Unsatisfied,2,Daily,Poor,Europe
43,Male,Marketing,Finance,30,Hybrid,54,2,Medium,None,Satisfied,1,Weekly,Average,South America
36,Female,HR,Education,1,Remote,27,13,Medium,Burnout,Unsatisfied,5,Daily,Good,Africa
58,Female,Software Engineer,Finance,12,Remote,45,12,Low,Anxiety,Unsatisfied,2,None,Good,Africa
23,Non-binary,HR,IT,4,Onsite,48,8,Low,Burnout,Satisfied,2,Daily,Poor,North America
38,Male,Marketing,Finance,27,Remote,58,9,Low,None,Satisfied,4,None,Good,Oceania
35,Non-binary,Marketing,Consulting,28,Onsite,20,3,Low,Depression,Satisfied,1,Daily,Good,South America
51,Non-binary,HR,Retail,19,Hybrid,49,15,Low,None,Satisfied,5,Weekly,Good,Oceania
28,Female,Software Engineer,Consulting,15,Onsite,36,12,High,Burnout,Satisfied,3,None,Average,North America
42,Male,HR,Education,30,Onsite,33,5,High,Burnout,Satisfied,2,None,Average,North America
56,Prefer not to say,Marketing,Consulting,11,Onsite,40,2,Low,Anxiety,Satisfied,1,Daily,Poor,Asia
49,Male,Project Manager,IT,35,Remote,20,12,Medium,Depression,Neutral,2,Weekly,Average,Asia
45,Prefer not to say,Data Scientist,Retail,31,Onsite,28,12,High,Burnout,Unsatisfied,5,Weekly,Average,Oceania
37,Female,Sales,Healthcare,14,Hybrid,28,11,Low,Anxiety,Satisfied,2,Weekly,Good,Africa
23,Non-binary,Marketing,Retail,9,Hybrid,31,1,High,Burnout,Satisfied,2,Weekly,Average,South America
37,Male,Data Scientist,Education,27,Hybrid,45,11,Low,Depression,Satisfied,2,None,Average,Oceania
59,Female,Data Scientist,Finance,8,Hybrid,34,11,High,Anxiety,Unsatisfied,2,Weekly,Poor,Asia
50,Non-binary,Software Engineer,Finance,14,Onsite,31,15,Medium,Anxiety,Unsatisfied,1,Weekly,Average,Asia
46,Prefer not to say,Data Scientist,Manufacturing,14,Onsite,55,10,Medium,Burnout,Satisfied,1,None,Good,Africa
54,Female,Data Scientist,Finance,20,Onsite,35,12,Medium,Anxiety,Unsatisfied,4,Weekly,Average,Asia
38,Male,Marketing,Education,10,Hybrid,24,11,High,Anxiety,Neutral,2,None,Poor,Oceania
55,Female,Designer,Finance,17,Onsite,60,3,High,Anxiety,Unsatisfied,5,Weekly,Average,South America
49,Prefer not to say,Designer,IT,17,Remote,20,4,Medium,Burnout,Unsatisfied,2,Daily,Good,South America
41,Non-binary,Sales,Education,19,Hybrid,28,9,High,Burnout,Satisfied,3,Daily,Average,North America
22,Male,Marketing,Retail,31,Hybrid,26,8,Medium,Depression,Neutral,4,Daily,Poor,South America
52,Prefer not to say,Project Manager,IT,35,Hybrid,27,15,Medium,Depression,Satisfied,5,Daily,Average,Asia
28,Non-binary,Marketing,Manufacturing,28,Onsite,32,1,Low,None,Unsatisfied,5,Daily,Average,North America
50,Non-binary,Project Manager,Retail,20,Hybrid,20,10,Medium,None,Neutral,4,Weekly,Poor,Asia
35,Non-binary,Software Engineer,Finance,6,Remote,43,2,High,Burnout,Satisfied,1,Weekly,Average,South America
33,Male,Project Manager,Education,6,Remote,49,7,Low,Burnout,Neutral,1,Weekly,Average,Africa
47,Male,Marketing,Manufacturing,9,Hybrid,48,9,High,Burnout,Unsatisfied,3,Weekly,Average,North America
51,Prefer not to say,Designer,Retail,26,Hybrid,28,6,Low,None,Satisfied,5,Weekly,Poor,Asia
57,Non-binary,HR,Education,13,Hybrid,25,6,Medium,Burnout,Neutral,1,Weekly,Good,North America
59,Female,HR,Education,10,Onsite,40,1,Low,Burnout,Neutral,5,Daily,Average,North America
25,Female,Data Scientist,Education,34,Hybrid,52,11,High,Depression,Unsatisfied,1,Daily,Average,Oceania
42,Male,Marketing,Finance,18,Remote,22,10,Low,Anxiety,Satisfied,4,Daily,Poor,Asia
34,Female,Project Manager,Retail,31,Hybrid,28,10,Medium,Burnout,Satisfied,3,None,Good,South America
33,Non-binary,HR,Manufacturing,4,Onsite,49,0,Low,Burnout,Satisfied,3,None,Average,North America
23,Male,Data Scientist,Finance,24,Hybrid,49,12,Medium,Anxiety,Unsatisfied,4,None,Good,South America
23,Male,Marketing,Education,31,Remote,57,12,High,None,Unsatisfied,2,None,Poor,Europe
54,Prefer not to say,Data Scientist,IT,2,Remote,21,5,Low,Burnout,Neutral,4,None,Average,Africa
34,Non-binary,Project Manager,IT,25,Remote,52,6,High,Anxiety,Satisfied,4,Daily,Average,Africa
54,Male,Data Scientist,Retail,24,Remote,40,9,High,None,Neutral,5,Weekly,Average,Europe
43,Prefer not to say,Designer,IT,14,Onsite,46,15,High,Burnout,Satisfied,3,Weekly,Good,Oceania
53,Non-binary,Software Engineer,Consulting,34,Onsite,48,8,High,Anxiety,Satisfied,4,None,Poor,Asia
59,Male,Marketing,Consulting,12,Hybrid,47,12,Medium,Burnout,Satisfied,5,None,Average,Asia
33,Non-binary,HR,Consulting,29,Hybrid,48,0,Medium,Anxiety,Unsatisfied,2,None,Poor,Africa
58,Female,Data Scientist,IT,11,Hybrid,51,0,Low,Depression,Neutral,5,Daily,Good,Oceania
36,Prefer not to say,Marketing,Manufacturing,3,Hybrid,21,4,Medium,None,Neutral,5,Daily,Average,Oceania
27,Non-binary,Sales,Healthcare,8,Onsite,60,6,Low,Burnout,Neutral,4,Daily,Poor,North America
32,Non-binary,Designer,Finance,7,Onsite,27,11,Low,Burnout,Neutral,2,Daily,Average,Oceania
40,Non-binary,Sales,Manufacturing,12,Remote,51,8,Medium,Depression,Unsatisfied,4,Weekly,Good,Oceania
59,Non-binary,Data Scientist,Education,6,Onsite,29,9,High,None,Unsatisfied,5,None,Average,Oceania
55,Male,Data Scientist,Finance,33,Onsite,39,7,Medium,Anxiety,Neutral,5,Weekly,Poor,North America
24,Non-binary,Sales,Consulting,18,Remote,53,11,High,Burnout,Satisfied,4,Daily,Poor,Oceania
50,Male,Marketing,Manufacturing,30,Onsite,27,12,Low,Burnout,Unsatisfied,3,Daily,Good,South America
49,Non-binary,Sales,Retail,21,Remote,46,2,High,Anxiety,Neutral,2,Daily,Average,Oceania
46,Prefer not to say,Software Engineer,Manufacturing,26,Hybrid,42,5,Low,Depression,Satisfied,1,None,Good,North America
27,Prefer not to say,Marketing,Consulting,22,Hybrid,51,6,Low,Depression,Neutral,5,Weekly,Average,Europe
47,Male,HR,Manufacturing,35,Onsite,22,3,Medium,Depression,Unsatisfied,1,None,Average,North America
47,Male,Marketing,Retail,8,Onsite,40,13,High,Burnout,Unsatisfied,5,None,Poor,North America
41,Prefer not to say,HR,Consulting,21,Hybrid,35,6,High,Burnout,Neutral,4,Weekly,Poor,South America
30,Male,Project Manager,Finance,12,Onsite,33,9,High,Anxiety,Unsatisfied,3,Daily,Average,Asia
27,Male,HR,Retail,25,Remote,45,15,High,Depression,Neutral,2,Daily,Average,South America
48,Female,HR,Healthcare,30,Hybrid,37,3,Medium,Burnout,Neutral,1,Weekly,Average,North America
28,Female,Sales,Education,13,Remote,41,6,Medium,Anxiety,Satisfied,3,Daily,Good,Europe
25,Male,Designer,IT,29,Hybrid,52,13,Medium,Depression,Unsatisfied,1,Daily,Good,Africa
31,Prefer not to say,HR,Education,28,Remote,54,4,Low,Depression,Unsatisfied,3,Weekly,Poor,South America
30,Female,Designer,Healthcare,12,Remote,52,15,Low,Burnout,Unsatisfied,2,Daily,Average,Oceania
30,Non-binary,Software Engineer,Education,13,Remote,32,8,High,Anxiety,Unsatisfied,4,None,Average,Africa
55,Male,Designer,Education,5,Onsite,44,13,High,Burnout,Satisfied,3,Weekly,Average,Europe
43,Male,HR,Retail,18,Onsite,57,12,Medium,Burnout,Neutral,2,Weekly,Good,Asia
44,Male,Sales,Consulting,31,Onsite,43,10,High,None,Neutral,3,Daily,Poor,Oceania
54,Non-binary,Designer,Retail,19,Hybrid,54,13,High,Depression,Satisfied,5,None,Average,North America
53,Prefer not to say,Data Scientist,IT,32,Hybrid,43,2,High,Anxiety,Neutral,2,Weekly,Average,Africa
53,Non-binary,Project Manager,Healthcare,25,Onsite,32,6,High,Depression,Satisfied,2,None,Average,Asia
23,Male,Sales,Manufacturing,34,Remote,58,8,High,Anxiety,Neutral,3,None,Average,Europe
